date,volume,traff_imputed
2022-09-25,164944.0,1
2022-09-26,164944.0,1
2022-09-27,164944.0,1
2022-09-28,164944.0,1
2022-09-29,164944.0,1
2022-09-30,164944.0,1
2022-10-01,164944.0,1
2022-10-02,164944.0,1
2022-10-03,164944.0,1
2022-10-04,164944.0,1
2022-10-05,164944.0,1
2022-10-06,164944.0,1
2022-10-07,164944.0,1
2022-10-08,164944.0,1
2022-10-09,164944.0,1
2022-10-10,164944.0,1
2022-10-11,164944.0,1
2022-10-12,164944.0,1
2022-10-13,164944.0,1
2022-10-14,164944.0,1
2022-10-15,164944.0,1
2022-10-16,164944.0,1
2022-10-17,164944.0,1
2022-10-18,164944.0,1
2022-10-19,164944.0,1
2022-10-20,164944.0,1
2022-10-21,164944.0,1
2022-10-22,164944.0,1
2022-10-23,164944.0,1
2022-10-24,164944.0,1
2022-10-25,164944.0,1
2022-10-26,164944.0,1
2022-10-27,164944.0,1
2022-10-28,164944.0,1
2022-10-29,164944.0,1
2022-10-30,164944.0,1
2022-10-31,164944.0,1
2022-11-01,164944.0,1
2022-11-02,164944.0,1
2022-11-03,164944.0,1
2022-11-04,164944.0,1
2022-11-05,164944.0,1
2022-11-06,164944.0,1
2022-11-07,164944.0,1
2022-11-08,164944.0,1
2022-11-09,164944.0,1
2022-11-10,164944.0,1
2022-11-11,164944.0,1
2022-11-12,164944.0,1
2022-11-13,164944.0,1
2022-11-14,164944.0,1
2022-11-15,164944.0,1
2022-11-16,164944.0,1
2022-11-17,164944.0,1
2022-11-18,164944.0,1
2022-11-19,164944.0,1
2022-11-20,164944.0,1
2022-11-21,164944.0,1
2022-11-22,164944.0,1
2022-11-23,164944.0,1
2022-11-24,164944.0,1
2022-11-25,164944.0,1
2022-11-26,164944.0,1
2022-11-27,164944.0,1
2022-11-28,164944.0,1
2022-11-29,164944.0,1
2022-11-30,164944.0,1
2022-12-01,164944.0,1
2022-12-02,164944.0,1
2022-12-03,164944.0,1
2022-12-04,164944.0,1
2022-12-05,164944.0,1
2022-12-06,164944.0,1
2022-12-07,164944.0,1
2022-12-08,164944.0,1
2022-12-09,164944.0,1
2022-12-10,164944.0,1
2022-12-11,164944.0,1
2022-12-12,164944.0,1
2022-12-13,164944.0,1
2022-12-14,164944.0,1
2022-12-15,164944.0,1
2022-12-16,164944.0,1
2022-12-17,164944.0,1
2022-12-18,164944.0,1
2022-12-19,164944.0,1
2022-12-20,164944.0,1
2022-12-21,164944.0,1
2022-12-22,164944.0,1
2022-12-23,164944.0,1
2022-12-24,164944.0,1
2022-12-25,164944.0,1
2022-12-26,164944.0,1
2022-12-27,164944.0,1
2022-12-28,164944.0,1
2022-12-29,164944.0,1
2022-12-30,164944.0,1
2022-12-31,164944.0,1
2023-01-01,173227.0,1
2023-01-02,173227.0,1
2023-01-03,173227.0,1
2023-01-04,173227.0,1
2023-01-05,173227.0,1
2023-01-06,173227.0,1
2023-01-07,173227.0,1
2023-01-08,173227.0,1
2023-01-09,173227.0,1
2023-01-10,173227.0,1
2023-01-11,173227.0,1
2023-01-12,173227.0,1
2023-01-13,173227.0,1
2023-01-14,173227.0,1
2023-01-15,173227.0,1
2023-01-16,173227.0,1
2023-01-17,173227.0,1
2023-01-18,173227.0,1
2023-01-19,173227.0,1
2023-01-20,173227.0,1
2023-01-21,173227.0,1
2023-01-22,173227.0,1
2023-01-23,173227.0,1
2023-01-24,173227.0,1
2023-01-25,173227.0,1
2023-01-26,173227.0,1
2023-01-27,173227.0,1
2023-01-28,173227.0,1
2023-01-29,173227.0,1
2023-01-30,173227.0,1
2023-01-31,173227.0,1
2023-02-01,173227.0,1
2023-02-02,173227.0,1
2023-02-03,173227.0,1
2023-02-04,173227.0,1
2023-02-05,173227.0,1
2023-02-06,173227.0,1
2023-02-07,173227.0,1
2023-02-08,173227.0,1
2023-02-09,173227.0,1
2023-02-10,173227.0,1
2023-02-11,173227.0,1
2023-02-12,173227.0,1
2023-02-13,173227.0,1
2023-02-14,173227.0,1
2023-02-15,173227.0,1
2023-02-16,173227.0,1
2023-02-17,173227.0,1
2023-02-18,173227.0,1
2023-02-19,173227.0,1
2023-02-20,173227.0,1
2023-02-21,173227.0,1
2023-02-22,173227.0,1
2023-02-23,173227.0,1
2023-02-24,173227.0,1
2023-02-25,173227.0,1
2023-02-26,173227.0,1
2023-02-27,173227.0,1
2023-02-28,173227.0,1
2023-03-01,173227.0,1
2023-03-02,173227.0,1
2023-03-03,173227.0,1
2023-03-04,173227.0,1
2023-03-05,173227.0,1
2023-03-06,173227.0,1
2023-03-07,173227.0,1
2023-03-08,173227.0,1
2023-03-09,173227.0,1
2023-03-10,173227.0,1
2023-03-11,173227.0,1
2023-03-12,173227.0,1
2023-03-13,173227.0,1
2023-03-14,173227.0,1
2023-03-15,173227.0,1
2023-03-16,173227.0,1
2023-03-17,173227.0,1
2023-03-18,173227.0,1
2023-03-19,173227.0,1
2023-03-20,173227.0,1
2023-03-21,173227.0,1
2023-03-22,173227.0,1
2023-03-23,173227.0,1
2023-03-24,173227.0,1
2023-03-25,173227.0,1
2023-03-26,173227.0,1
2023-03-27,173227.0,1
2023-03-28,173227.0,1
2023-03-29,173227.0,1
2023-03-30,173227.0,1
2023-03-31,173227.0,1
2023-04-01,173227.0,1
2023-04-02,173227.0,1
2023-04-03,173227.0,1
2023-04-04,173227.0,1
2023-04-05,173227.0,1
2023-04-06,173227.0,1
2023-04-07,173227.0,1
2023-04-08,173227.0,1
2023-04-09,173227.0,1
2023-04-10,173227.0,1
2023-04-11,173227.0,1
2023-04-12,173227.0,1
2023-04-13,173227.0,1
2023-04-14,173227.0,1
2023-04-15,173227.0,1
2023-04-16,173227.0,1
2023-04-17,173227.0,1
2023-04-18,173227.0,1
2023-04-19,173227.0,1
2023-04-20,173227.0,1
2023-04-21,173227.0,1
2023-04-22,173227.0,1
2023-04-23,173227.0,1
2023-04-24,173227.0,1
2023-04-25,173227.0,1
2023-04-26,173227.0,1
2023-04-27,173227.0,1
2023-04-28,173227.0,1
2023-04-29,173227.0,1
2023-04-30,173227.0,1
2023-05-01,173227.0,1
2023-05-02,173227.0,1
2023-05-03,173227.0,1
2023-05-04,173227.0,1
2023-05-05,173227.0,1
2023-05-06,173227.0,1
2023-05-07,173227.0,1
2023-05-08,173227.0,1
2023-05-09,173227.0,1
2023-05-10,173227.0,1
2023-05-11,173227.0,1
2023-05-12,173227.0,1
2023-05-13,173227.0,1
2023-05-14,173227.0,1
2023-05-15,173227.0,1
2023-05-16,173227.0,1
2023-05-17,173227.0,1
2023-05-18,173227.0,1
2023-05-19,173227.0,1
2023-05-20,173227.0,1
2023-05-21,173227.0,1
2023-05-22,173227.0,1
2023-05-23,173227.0,1
2023-05-24,173227.0,1
2023-05-25,173227.0,1
2023-05-26,173227.0,1
2023-05-27,173227.0,1
2023-05-28,173227.0,1
2023-05-29,173227.0,1
2023-05-30,173227.0,1
2023-05-31,173227.0,1
2023-06-01,173227.0,1
2023-06-02,173227.0,1
2023-06-03,173227.0,1
2023-06-04,173227.0,1
2023-06-05,173227.0,1
2023-06-06,173227.0,1
2023-06-07,173227.0,1
2023-06-08,173227.0,1
2023-06-09,173227.0,1
2023-06-10,173227.0,1
2023-06-11,173227.0,1
2023-06-12,173227.0,1
2023-06-13,173227.0,1
2023-06-14,173227.0,1
2023-06-15,173227.0,1
2023-06-16,173227.0,1
2023-06-17,173227.0,1
2023-06-18,173227.0,1
2023-06-19,173227.0,1
2023-06-20,173227.0,1
2023-06-21,173227.0,1
2023-06-22,173227.0,1
2023-06-23,173227.0,1
2023-06-24,173227.0,1
2023-06-25,173227.0,1
2023-06-26,173227.0,1
2023-06-27,173227.0,1
2023-06-28,173227.0,1
2023-06-29,173227.0,1
2023-06-30,173227.0,1
2023-07-01,173227.0,1
2023-07-02,173227.0,1
2023-07-03,173227.0,1
2023-07-04,173227.0,1
2023-07-05,173227.0,1
2023-07-06,173227.0,1
2023-07-07,173227.0,1
2023-07-08,173227.0,1
2023-07-09,173227.0,1
2023-07-10,173227.0,1
2023-07-11,173227.0,1
2023-07-12,173227.0,1
2023-07-13,173227.0,1
2023-07-14,173227.0,1
2023-07-15,173227.0,1
2023-07-16,173227.0,1
2023-07-17,173227.0,1
2023-07-18,173227.0,1
2023-07-19,173227.0,1
2023-07-20,173227.0,1
2023-07-21,173227.0,1
2023-07-22,173227.0,1
2023-07-23,173227.0,1
2023-07-24,173227.0,1
2023-07-25,173227.0,1
2023-07-26,173227.0,1
2023-07-27,173227.0,1
2023-07-28,173227.0,1
2023-07-29,173227.0,1
2023-07-30,173227.0,1
2023-07-31,173227.0,1
2023-08-01,173227.0,1
2023-08-02,173227.0,1
2023-08-03,173227.0,1
2023-08-04,173227.0,1
2023-08-05,173227.0,1
2023-08-06,173227.0,1
2023-08-07,173227.0,1
2023-08-08,173227.0,1
2023-08-09,173227.0,1
2023-08-10,173227.0,1
2023-08-11,173227.0,1
2023-08-12,173227.0,1
2023-08-13,173227.0,1
2023-08-14,173227.0,1
2023-08-15,173227.0,1
2023-08-16,173227.0,1
2023-08-17,173227.0,1
2023-08-18,173227.0,1
2023-08-19,173227.0,1
2023-08-20,173227.0,1
2023-08-21,173227.0,1
2023-08-22,173227.0,1
2023-08-23,173227.0,1
2023-08-24,173227.0,1
2023-08-25,173227.0,1
2023-08-26,173227.0,1
2023-08-27,173227.0,1
2023-08-28,173227.0,1
2023-08-29,173227.0,1
2023-08-30,173227.0,1
2023-08-31,173227.0,1
2023-09-01,173227.0,1
2023-09-02,173227.0,1
2023-09-03,173227.0,1
2023-09-04,173227.0,1
2023-09-05,173227.0,1
2023-09-06,173227.0,1
2023-09-07,173227.0,1
2023-09-08,173227.0,1
2023-09-09,173227.0,1
2023-09-10,173227.0,1
2023-09-11,173227.0,1
2023-09-12,173227.0,1
2023-09-13,173227.0,1
2023-09-14,173227.0,1
2023-09-15,173227.0,1
2023-09-16,173227.0,1
2023-09-17,173227.0,1
2023-09-18,173227.0,1
2023-09-19,173227.0,1
2023-09-20,173227.0,1
2023-09-21,173227.0,1
2023-09-22,173227.0,1
2023-09-23,173227.0,1
2023-09-24,173227.0,1
2023-09-25,173227.0,1
2023-09-26,173227.0,1
2023-09-27,173227.0,1
2023-09-28,173227.0,1
2023-09-29,173227.0,1
2023-09-30,173227.0,1
2023-10-01,173227.0,1
2023-10-02,173227.0,1
2023-10-03,173227.0,1
2023-10-04,173227.0,1
2023-10-05,173227.0,1
2023-10-06,173227.0,1
2023-10-07,173227.0,1
2023-10-08,173227.0,1
2023-10-09,173227.0,1
2023-10-10,173227.0,1
2023-10-11,173227.0,1
2023-10-12,173227.0,1
2023-10-13,173227.0,1
2023-10-14,173227.0,1
2023-10-15,173227.0,1
2023-10-16,173227.0,1
2023-10-17,173227.0,1
2023-10-18,173227.0,1
2023-10-19,173227.0,1
2023-10-20,173227.0,1
2023-10-21,173227.0,1
2023-10-22,173227.0,1
2023-10-23,173227.0,1
2023-10-24,173227.0,1
2023-10-25,173227.0,1
2023-10-26,173227.0,1
2023-10-27,173227.0,1
2023-10-28,173227.0,1
2023-10-29,173227.0,1
2023-10-30,173227.0,1
2023-10-31,173227.0,1
2023-11-01,173227.0,1
2023-11-02,173227.0,1
2023-11-03,173227.0,1
2023-11-04,173227.0,1
2023-11-05,173227.0,1
2023-11-06,173227.0,1
2023-11-07,173227.0,1
2023-11-08,173227.0,1
2023-11-09,173227.0,1
2023-11-10,173227.0,1
2023-11-11,173227.0,1
2023-11-12,173227.0,1
2023-11-13,173227.0,1
2023-11-14,173227.0,1
2023-11-15,173227.0,1
2023-11-16,173227.0,1
2023-11-17,173227.0,1
2023-11-18,173227.0,1
2023-11-19,173227.0,1
2023-11-20,173227.0,1
2023-11-21,173227.0,1
2023-11-22,173227.0,1
2023-11-23,173227.0,1
2023-11-24,173227.0,1
2023-11-25,173227.0,1
2023-11-26,173227.0,1
2023-11-27,173227.0,1
2023-11-28,173227.0,1
2023-11-29,173227.0,1
2023-11-30,173227.0,1
2023-12-01,173227.0,1
2023-12-02,173227.0,1
2023-12-03,173227.0,1
2023-12-04,173227.0,1
2023-12-05,173227.0,1
2023-12-06,173227.0,1
2023-12-07,173227.0,1
2023-12-08,173227.0,1
2023-12-09,173227.0,1
2023-12-10,173227.0,1
2023-12-11,173227.0,1
2023-12-12,173227.0,1
2023-12-13,173227.0,1
2023-12-14,173227.0,1
2023-12-15,173227.0,1
2023-12-16,173227.0,1
2023-12-17,173227.0,1
2023-12-18,173227.0,1
2023-12-19,173227.0,1
2023-12-20,173227.0,1
2023-12-21,173227.0,1
2023-12-22,173227.0,1
2023-12-23,173227.0,1
2023-12-24,173227.0,1
2023-12-25,173227.0,1
2023-12-26,173227.0,1
2023-12-27,173227.0,1
2023-12-28,173227.0,1
2023-12-29,173227.0,1
2023-12-30,173227.0,1
2023-12-31,173227.0,1
2024-01-01,173227.0,1
2024-01-02,173227.0,1
2024-01-03,173227.0,1
2024-01-04,173227.0,1
2024-01-05,173227.0,1
2024-01-06,173227.0,1
2024-01-07,173227.0,1
2024-01-08,173227.0,1
2024-01-09,173227.0,1
2024-01-10,173227.0,1
2024-01-11,173227.0,1
2024-01-12,173227.0,1
2024-01-13,173227.0,1
2024-01-14,173227.0,1
2024-01-15,173227.0,1
2024-01-16,173227.0,1
2024-01-17,173227.0,1
2024-01-18,173227.0,1
2024-01-19,173227.0,1
2024-01-20,173227.0,1
2024-01-21,173227.0,1
2024-01-22,173227.0,1
2024-01-23,173227.0,1
2024-01-24,173227.0,1
2024-01-25,173227.0,1
2024-01-26,173227.0,1
2024-01-27,173227.0,1
2024-01-28,173227.0,1
2024-01-29,173227.0,1
2024-01-30,173227.0,1
2024-01-31,173227.0,1
2024-02-01,173227.0,1
2024-02-02,173227.0,1
2024-02-03,173227.0,1
2024-02-04,173227.0,1
2024-02-05,173227.0,1
2024-02-06,173227.0,1
2024-02-07,173227.0,1
2024-02-08,173227.0,1
2024-02-09,173227.0,1
2024-02-10,173227.0,1
2024-02-11,173227.0,1
2024-02-12,173227.0,1
2024-02-13,173227.0,1
2024-02-14,173227.0,1
2024-02-15,173227.0,1
2024-02-16,173227.0,1
2024-02-17,173227.0,1
2024-02-18,173227.0,1
2024-02-19,173227.0,1
2024-02-20,173227.0,1
2024-02-21,173227.0,1
2024-02-22,173227.0,1
2024-02-23,173227.0,1
2024-02-24,173227.0,1
2024-02-25,173227.0,1
2024-02-26,173227.0,1
2024-02-27,173227.0,1
2024-02-28,173227.0,1
2024-02-29,173227.0,1
2024-03-01,173227.0,1
2024-03-02,173227.0,1
2024-03-03,173227.0,1
2024-03-04,173227.0,1
2024-03-05,173227.0,1
2024-03-06,173227.0,1
2024-03-07,173227.0,1
2024-03-08,173227.0,1
2024-03-09,173227.0,1
2024-03-10,173227.0,1
2024-03-11,173227.0,1
2024-03-12,173227.0,1
2024-03-13,173227.0,1
2024-03-14,173227.0,1
2024-03-15,173227.0,1
2024-03-16,173227.0,1
2024-03-17,173227.0,1
2024-03-18,173227.0,1
2024-03-19,173227.0,1
2024-03-20,173227.0,1
2024-03-21,173227.0,1
2024-03-22,173227.0,1
2024-03-23,173227.0,1
2024-03-24,173227.0,1
2024-03-25,173227.0,1
2024-03-26,173227.0,1
2024-03-27,173227.0,1
2024-03-28,173227.0,1
2024-03-29,173227.0,1
2024-03-30,173227.0,1
2024-03-31,173227.0,1
2024-04-01,173227.0,1
2024-04-02,173227.0,1
2024-04-03,173227.0,1
2024-04-04,173227.0,1
2024-04-05,173227.0,1
2024-04-06,173227.0,1
2024-04-07,173227.0,1
2024-04-08,173227.0,1
2024-04-09,173227.0,1
2024-04-10,173227.0,1
2024-04-11,173227.0,1
2024-04-12,173227.0,1
2024-04-13,173227.0,1
2024-04-14,173227.0,1
2024-04-15,14529.0,0
2024-04-16,172129.0,0
2024-04-17,173033.0,0
2024-04-18,171947.0,0
2024-04-19,183652.0,0
2024-04-20,,1
2024-04-21,183462.0,0
2024-04-22,169059.0,0
2024-04-23,180362.0,0
2024-04-24,183312.0,0
2024-04-25,185460.0,0
2024-04-26,182706.0,0
2024-04-27,191986.0,0
2024-04-28,179018.0,0
2024-04-29,176784.0,0
2024-04-30,179811.0,0
2024-05-01,179800.0,0
2024-05-02,171824.0,0
2024-05-03,186869.0,0
2024-05-04,192630.0,0
2024-05-05,172597.0,0
2024-05-06,177358.0,0
2024-05-07,167399.0,0
2024-05-08,181214.0,0
2024-05-09,178424.0,0
2024-05-10,178592.0,0
2024-05-11,189205.0,0
2024-05-12,172484.0,0
2024-05-13,168612.0,0
2024-05-14,170960.0,0
2024-05-15,160916.0,0
2024-05-16,169323.0,0
2024-05-17,183456.0,0
2024-05-18,191596.0,0
2024-05-19,188048.0,0
2024-05-20,171988.0,0
2024-05-21,178884.0,0
2024-05-22,173483.0,0
2024-05-23,167713.0,0
2024-05-24,179295.0,0
2024-05-25,188445.0,0
2024-05-26,183042.0,0
2024-05-27,163024.0,0
2024-05-28,174908.0,0
2024-05-29,175189.0,0
2024-05-30,171836.0,0
2024-05-31,176331.0,0
2024-06-01,177514.0,0
2024-06-02,188478.0,0
2024-06-03,177946.0,0
2024-06-04,174121.0,0
2024-06-05,173173.0,0
2024-06-06,177299.0,0
2024-06-07,177452.0,0
2024-06-08,188487.0,0
2024-06-09,183886.0,0
2024-06-10,175443.0,0
2024-06-11,175977.0,0
2024-06-12,181261.0,0
2024-06-13,177272.0,0
2024-06-14,176585.0,0
2024-06-15,181687.0,0
2024-06-16,181280.0,0
2024-06-17,183976.0,0
2024-06-18,174467.0,0
2024-06-19,176909.0,0
2024-06-20,176758.0,0
2024-06-21,178456.0,0
2024-06-22,189767.0,0
2024-06-23,181226.0,0
2024-06-24,179659.0,0
2024-06-25,174860.0,0
2024-06-26,180988.0,0
2024-06-27,180893.0,0
2024-06-28,183617.0,0
2024-06-29,194114.0,0
2024-06-30,180549.0,0
2024-07-01,,1
2024-07-02,173272.0,0
2024-07-03,188215.0,0
2024-07-04,166491.0,0
2024-07-05,190778.0,0
2024-07-06,186305.0,0
2024-07-07,181684.0,0
2024-07-08,182700.0,0
2024-07-09,186762.0,0
2024-07-10,185784.0,0
2024-07-11,179446.0,0
2024-07-12,190986.0,0
2024-07-13,187398.0,0
2024-07-14,182104.0,0
2024-07-15,173795.0,0
2024-07-16,170232.0,0
2024-07-17,179117.0,0
2024-07-18,180936.0,0
2024-07-19,188889.0,0
2024-07-20,187568.0,0
2024-07-21,188237.0,0
2024-07-22,185650.0,0
2024-07-23,182093.0,0
2024-07-24,179278.0,0
2024-07-25,187826.0,0
2024-07-26,183980.0,0
2024-07-27,187406.0,0
2024-07-28,185173.0,0
2024-07-29,175664.0,0
2024-07-30,179980.0,0
2024-07-31,187628.0,0
2024-08-01,182328.0,0
2024-08-02,183154.0,0
2024-08-03,189214.0,0
2024-08-04,180728.0,0
2024-08-05,182127.0,0
2024-08-06,175338.0,0
2024-08-07,175390.0,0
2024-08-08,172666.0,0
2024-08-09,187093.0,0
2024-08-10,187498.0,0
2024-08-11,180293.0,0
2024-08-12,177977.0,0
2024-08-13,178780.0,0
2024-08-14,159272.0,0
2024-08-15,172772.0,0
2024-08-16,187952.0,0
2024-08-17,190014.0,0
2024-08-18,174691.0,0
2024-08-19,183024.0,0
2024-08-20,189613.0,0
2024-08-21,185148.0,0
2024-08-22,182791.0,0
2024-08-23,192700.0,0
2024-08-24,190732.0,0
2024-08-25,183369.0,0
2024-08-26,181321.0,0
2024-08-27,184923.0,0
2024-08-28,181247.0,0
2024-08-29,186182.0,0
2024-08-30,191650.0,0
2024-08-31,192628.0,0
2024-09-01,183483.0,0
2024-09-02,171093.0,0
2024-09-03,178893.0,0
2024-09-04,180911.0,0
2024-09-05,177167.0,0
2024-09-06,185475.0,0
2024-09-07,194239.0,0
2024-09-08,177660.0,0
2024-09-09,173470.0,0
2024-09-10,170266.0,0
2024-09-11,165693.0,0
2024-09-12,170447.0,0
2024-09-13,173358.0,0
2024-09-14,192424.0,0
2024-09-15,185078.0,0
2024-09-16,171420.0,0
2024-09-17,171614.0,0
2024-09-18,174587.0,0
2024-09-19,180773.0,0
2024-09-20,184708.0,0
2024-09-21,193422.0,0
2024-09-22,180868.0,0
2024-09-23,175856.0,0
2024-09-24,174915.0,0
2024-09-25,174693.0,0
2024-09-26,170290.0,0
2024-09-27,183842.0,0
2024-09-28,181203.0,0
2024-09-29,166625.0,0
2024-09-30,173025.0,0
2024-10-01,173304.0,0
2024-10-02,168450.0,0
2024-10-03,182008.0,0
2024-10-04,189431.0,0
2024-10-05,192483.0,0
2024-10-06,178506.0,0
2024-10-07,172022.0,0
2024-10-08,179443.0,0
2024-10-09,177481.0,0
2024-10-10,176954.0,0
2024-10-11,181893.0,0
2024-10-12,190181.0,0
2024-10-13,181942.0,0
2024-10-14,179325.0,0
2024-10-15,172960.0,0
2024-10-16,174399.0,0
2024-10-17,182290.0,0
2024-10-18,185154.0,0
2024-10-19,190592.0,0
2024-10-20,180897.0,0
2024-10-21,172106.0,0
2024-10-22,171616.0,0
2024-10-23,174457.0,0
2024-10-24,180681.0,0
2024-10-25,179496.0,0
2024-10-26,191401.0,0
2024-10-27,186254.0,0
2024-10-28,176612.0,0
2024-10-29,172738.0,0
2024-10-30,174045.0,0
2024-10-31,180753.0,0
2024-11-01,194716.0,0
2024-11-02,193862.0,0
2024-11-03,179863.0,0
2024-11-04,174287.0,0
2024-11-05,176767.0,0
2024-11-06,168769.0,0
2024-11-07,181608.0,0
2024-11-08,181571.0,0
2024-11-09,192940.0,0
2024-11-10,181872.0,0
2024-11-11,177998.0,0
2024-11-12,168922.0,0
2024-11-13,170388.0,0
2024-11-14,173333.0,0
2024-11-15,174485.0,0
2024-11-16,192303.0,0
2024-11-17,183243.0,0
2024-11-18,172146.0,0
2024-11-19,174822.0,0
2024-11-20,177530.0,0
2024-11-21,,1
2024-11-22,168152.0,0
2024-11-23,181809.0,0
2024-11-24,182911.0,0
2024-11-25,171520.0,0
2024-11-26,,1
2024-11-27,181936.0,0
2024-11-28,163509.0,0
2024-11-29,182754.0,0
2024-11-30,180782.0,0
2024-12-01,173524.0,0
2024-12-02,172936.0,0
2024-12-03,175405.0,0
2024-12-04,176696.0,0
2024-12-05,170523.0,0
2024-12-06,183898.0,0
2024-12-07,195086.0,0
2024-12-08,182865.0,0
2024-12-09,170666.0,0
2024-12-10,169266.0,0
2024-12-11,163895.0,0
2024-12-12,175236.0,0
2024-12-13,182860.0,0
2024-12-14,193722.0,0
2024-12-15,177094.0,0
2024-12-16,144641.0,0
2024-12-17,172461.0,0
2024-12-18,168805.0,0
2024-12-19,177202.0,0
2024-12-20,180051.0,0
2024-12-21,184888.0,0
2024-12-22,175889.0,0
2024-12-23,174591.0,0
2024-12-24,180816.0,0
2024-12-25,162670.0,0
2024-12-26,179003.0,0
2024-12-27,186099.0,0
2024-12-28,174177.0,0
2024-12-29,173079.0,0
2024-12-30,179863.0,0
2024-12-31,185892.0,0
