date,plant_nox_weighted,avg_wind_speed,precipitation,avg_rel_humid,avg_temp,site_nox,pop_density,traffic_vol,traff_imputed,site_nox_lag1,site_nox_3day_avg,site_nox_7day_avg,plant_nox_X_wind
2022-06-20,0.7011825076242807,4.0,0.0,0.36,20.5,27.85,8116.790163932285,164944.0,1,9.675,12.477777999999981,20.99982485714286,2.8047300304971228
2022-06-21,0.6899786301878766,2.7,2.3,0.57,22.1,48.525,8116.790163932285,164944.0,1,27.85,16.322222333333315,20.745063,1.862942301507267
2022-06-22,0.671157981450881,4.6,2.5,0.79,19.1,10.481818,8116.790163932285,164944.0,1,48.525,28.68333333333332,22.549229714285712,3.0873267146740524
2022-06-23,0.6976684355597751,3.8,0.0,0.72,19.2,36.466667,8116.790163932285,164944.0,1,10.481818,28.952272666666648,18.910497857142854,2.6511400551271453
2022-07-03,0.7090642724401827,3.7,0.0,0.43,26.9,13.558333,8116.790163932285,164944.0,1,13.305263,17.99897666666665,20.62182328571429,2.623537808028676
2022-07-04,0.8495802262272019,2.8,0.0,0.35,25.6,13.0,8116.790163932285,164944.0,1,13.558333,12.972587666666648,20.664442285714284,2.378824633436165
2022-07-05,1.0577305150661191,5.5,2.0,0.55,25.9,12.622727,8116.790163932285,164944.0,1,13.0,13.287865333333315,19.206108999999998,5.817517832863655
2022-07-06,1.5024543767785394,4.6,0.0,0.59,26.0,19.470833,8116.790163932285,164944.0,1,12.622727,13.060353333333316,17.421260428571426,6.911290133181281
2022-07-07,0.9709388017335135,4.7,0.0,0.64,24.2,19.629167,8116.790163932285,164944.0,1,19.470833,15.031186666666649,16.092689,4.563412368147514
2022-07-08,0.9806735843864804,3.0,7.4,0.71,23.5,23.715385,8116.790163932285,164944.0,1,19.629167,17.240908999999984,14.805784285714285,2.9420207531594413
2022-07-09,0.7265672803260647,3.1,0.0,0.51,24.7,13.326667,8116.790163932285,164944.0,1,23.715385,20.93846166666665,16.47167257142857,2.2523585690108003
2022-07-10,0.6964786985376261,4.7,0.0,0.49,23.4,11.241667,8116.790163932285,164944.0,1,13.326667,18.890406333333317,16.474730285714287,3.273449883126843
2022-07-11,0.9101156885763172,5.2,0.0,0.49,24.0,11.304167,8116.790163932285,164944.0,1,11.241667,16.094572999999983,16.143778,4.7326015805968495
2022-07-12,1.8006907339145215,5.5,0.0,0.57,25.8,7.44,8116.790163932285,164944.0,1,11.304167,11.957500333333314,15.901516142857142,9.903799036529868
2022-07-13,1.3201203832392705,3.5,0.0,0.49,28.9,15.886667,8116.790163932285,164944.0,1,7.44,9.995277999999983,15.161126571428571,4.620421341337447
2022-07-14,1.3955770589704497,3.4,0.0,0.52,26.6,31.929167,8116.790163932285,164944.0,1,15.886667,11.543611333333317,14.649102857142859,4.7449620004995285
2022-07-15,0.9245422624527722,3.9,0.0,0.5,26.1,22.895652,8116.790163932285,164944.0,1,31.929167,18.418611333333317,16.406245714285713,3.6057148235658114
2022-07-16,0.816623580561837,3.5,14.0,0.73,24.3,16.004167,8116.790163932285,164944.0,1,22.895652,23.570495333333316,16.289140999999997,2.85818253196643
